aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Result
-6408,-1756,-16412,5424,-753,670,207,-1,-1,1
-7276,-1684,-16312,5424,-323,1833,-418,-1,-1,1
-7516,-1820,-15624,5424,-1224,-797,-16,-1,-1,1
-7856,-1448,-15600,5424,-1254,513,211,-1,-1,1
-8112,-1256,-15556,5424,-521,-795,152,-1,-1,1
-7788,-828,-15652,5424,-780,-432,352,-1,-1,1
-7788,-804,-15632,5424,-756,383,342,-1,-1,1
-8136,-844,-15728,5424,-675,521,56,-1,-1,1
-8080,-588,-15456,5424,-736,290,173,-1,-1,1
-8116,-552,-15728,5424,-867,-614,61,-1,-1,1
1168,5628,-14756,5424,90,364,-46,-1,-1,1
1152,5792,-14732,5424,25,484,-4,-1,-1,1
1244,5780,-14740,5424,80,390,-44,-1,-1,1
1244,5836,-14684,5424,35,293,-83,-1,-1,1
1176,5848,-14844,5424,48,315,-110,-1,-1,1
1196,5776,-14640,5424,65,316,-68,-1,-1,1
1180,5728,-14720,5424,47,454,-51,-1,-1,1
1256,5740,-14732,5424,48,325,-68,-1,-1,1
1176,5840,-14624,5424,49,370,-36,-1,-1,1
1284,5844,-14696,5424,38,374,-43,-1,-1,1
1308,5756,-14684,5424,68,375,-64,-1,-1,1
1332,5720,-14700,5424,34,382,-19,-1,-1,1
1344,5732,-14708,5424,49,387,-81,-1,-1,1
1384,5752,-14680,5424,42,439,-54,-1,-1,1
1400,5784,-14784,5424,50,502,-52,-1,-1,1
1296,5796,-14656,5424,72,377,-47,-1,-1,1
1368,5684,-14672,5424,122,394,-45,-1,-1,1
1304,5756,-14636,5424,43,357,-109,-1,-1,1
1288,5800,-14780,5424,152,231,35,-1,-1,1
1176,5708,-14504,5424,106,532,-57,-1,-1,1
-5184,1144,-14968,5456,90,347,-28,-1,-1,0
-5204,1140,-15064,5456,98,327,-39,-1,-1,0
-5252,1196,-15204,5456,52,291,-15,-1,-1,0
-5268,1060,-14996,5456,75,343,-134,-1,-1,0
-5092,1168,-15004,5456,29,365,-60,-1,-1,0
-5224,1160,-15000,5456,71,353,-47,-1,-1,0
-5204,1152,-15052,5456,70,308,-60,-1,-1,0
-5112,1172,-15060,5456,47,324,-38,-1,-1,0
-5172,1152,-15012,5456,66,312,-16,-1,-1,0
-5196,1212,-15092,5456,46,387,-62,-1,-1,0
-5236,1200,-15092,5456,69,379,-25,-1,-1,0
-5120,1176,-15104,5456,41,342,-41,-1,-1,0
-2216,2448,-17224,5456,-769,54,205,-1,-1,0
-2240,2312,-17392,5456,-785,129,206,-1,-1,0
-2216,2368,-17340,5456,-742,164,172,-1,-1,0
-2240,2304,-17272,5456,-734,94,132,-1,-1,0
-2348,2364,-17320,5456,-805,61,164,-1,-1,0
-2336,2304,-17304,5456,-812,136,153,-1,-1,0
-2268,2408,-17196,5456,-807,55,168,-1,-1,0
-2220,2252,-17280,5456,-740,217,175,-1,-1,0
-2304,2268,-17400,5456,-730,89,214,-1,-1,0
-2252,2260,-17296,5456,-737,112,142,-1,-1,0
-2296,2396,-17352,5456,-771,40,262,-1,-1,0
-2316,2324,-17372,5456,-774,130,234,-1,-1,0
-2336,2376,-17368,5456,-775,14,218,-1,-1,0
-2304,2352,-17160,5456,-791,136,234,-1,-1,0
-2240,2268,-17320,5456,-817,-20,289,-1,-1,0
-2248,2276,-17264,5456,-791,-36,0,-1,-1,0
-2204,2408,-17236,5456,-812,-27,128,-1,-1,0
-2204,2400,-17268,5456,-770,80,249,-1,-1,0
-2268,2372,-17292,5456,-806,117,236,-1,-1,0
-2212,2400,-17216,5456,-768,95,185,-1,-1,0
-2164,2340,-17312,5456,-771,115,238,-1,-1,0
-2200,2348,-17340,5456,-784,40,191,-1,-1,0
-2156,2300,-17184,5456,-724,136,195,-1,-1,0
-2100,2316,-17252,5456,-730,172,168,-1,-1,0
-2168,2332,-17308,5456,-676,-26,140,-1,-1,0
-2260,2328,-17264,5456,-810,85,177,-1,-1,0
-2108,2292,-17344,5456,-743,137,204,-1,-1,0
-2144,2308,-17240,5456,-774,141,174,-1,-1,0
-2168,2300,-17256,5456,-755,124,142,-1,-1,0
-2236,2368,-17392,5456,-762,99,224,-1,-1,0
-2236,2288,-17372,5456,-753,109,96,-1,-1,0
-2188,2336,-17312,5456,-758,110,213,-1,-1,0
-2148,2316,-17324,5456,-761,8,162,-1,-1,0
-2224,2284,-17344,5456,-780,121,138,-1,-1,0
-2036,2332,-17188,5456,-744,200,141,-1,-1,0
-2160,2328,-17140,5456,-722,63,181,-1,-1,0
-2144,2340,-17240,5456,-695,110,137,-1,-1,0
-2188,2164,-17384,5456,-738,200,167,-1,-1,0
-2200,2272,-17352,5456,-714,49,201,-1,-1,0
-2124,2320,-17288,5456,-778,138,154,-1,-1,0
-2316,2412,-17284,5456,-840,-119,206,-1,-1,0
-1968,2252,-17192,5456,-766,155,158,-1,-1,0
-2192,2404,-17256,5456,-868,-45,170,-1,-1,0
-2152,2344,-17300,5456,-776,97,150,-1,-1,0
-2140,2380,-17252,5456,-723,168,230,-1,-1,0
-2120,2372,-17276,5456,-800,57,187,-1,-1,0
-2084,2372,-17268,5456,-772,92,192,-1,-1,0
-2172,2328,-17300,5456,-790,86,296,-1,-1,0
-2116,2304,-17212,5456,-764,128,169,-1,-1,0
-2132,2352,-17388,5456,-761,170,203,-1,-1,0
-2224,2592,-17264,5456,-899,-99,193,-1,-1,0
-2072,2352,-17328,5456,-762,140,193,-1,-1,0
-2084,2308,-17252,5456,-750,65,211,-1,-1,0
-2048,2360,-17304,5456,-782,115,146,-1,-1,0
-1944,2376,-17232,5456,-745,91,255,-1,-1,0
-2100,2368,-17360,5456,-789,-38,196,-1,-1,0
-1996,2252,-17264,5456,-863,-87,181,-1,-1,0
-2020,2288,-17312,5456,-765,100,225,-1,-1,0
-2160,2256,-17276,5456,-740,147,195,-1,-1,0
-2116,2228,-17392,5456,-823,103,179,-1,-1,0
-2104,2360,-17184,5456,-845,99,197,-1,-1,0
-2112,2228,-17216,5456,-795,179,222,-1,-1,0
-2080,2276,-17412,5456,-748,22,206,-1,-1,0
-2048,2252,-17304,5456,-778,140,182,-1,-1,0
-2100,2248,-17328,5456,-703,101,162,-1,-1,0
-2100,2308,-17200,5456,-787,54,158,-1,-1,0
-2040,2344,-17320,5456,-784,-54,249,-1,-1,0
-2100,2300,-17260,5456,-747,135,201,-1,-1,0
-2176,2344,-17280,5456,-840,63,198,-1,-1,0
-2084,2312,-17280,5456,-744,124,187,-1,-1,0
-2064,2268,-17296,5456,-744,121,187,-1,-1,0
-2100,2304,-17368,5456,-779,50,191,-1,-1,0
-2056,2260,-17364,5456,-732,50,182,-1,-1,0
-2036,2276,-17284,5456,-793,134,207,-1,-1,0
-2128,2380,-17256,5456,-790,16,114,-1,-1,0
-2132,2240,-17248,5456,-777,125,205,-1,-1,0
-2064,2324,-17292,5456,-768,99,209,-1,-1,0
-1972,2328,-17280,5456,-767,96,181,-1,-1,0
-2020,2296,-17292,5456,-727,130,197,-1,-1,0
-2092,2332,-17344,5456,-746,-3,200,-1,-1,0
-2016,2312,-17308,5456,-777,46,184,-1,-1,0
-1968,2332,-17332,5456,-818,129,183,-1,-1,0
-2008,2352,-17376,5456,-812,136,224,-1,-1,0
-2116,2324,-17260,5456,-801,110,167,-1,-1,0
-2072,2280,-17296,5456,-789,94,225,-1,-1,0
-1984,2352,-17160,5456,-806,87,204,-1,-1,0
-1992,2344,-17160,5456,-779,100,191,-1,-1,0
-2004,2364,-17340,5456,-787,155,166,-1,-1,0
-1996,2308,-17308,5456,-782,91,191,-1,-1,0
-1940,2300,-17272,5456,-740,50,161,-1,-1,0
-2024,2276,-17360,5456,-771,25,219,-1,-1,0
-1964,2344,-17400,5456,-821,91,172,-1,-1,0
-2012,2360,-17240,5456,-793,30,197,-1,-1,0
-2040,2272,-17260,5456,-794,89,191,-1,-1,0
-1964,2380,-17292,5456,-803,123,154,-1,-1,0
-1988,2356,-17320,5456,-757,131,177,-1,-1,0
-2052,2360,-17184,5456,-751,135,185,-1,-1,0
-2032,2408,-17248,5456,-816,49,194,-1,-1,0
-1968,2368,-17248,5456,-776,105,182,-1,-1,0
-1932,2384,-17332,5456,-758,104,184,-1,-1,0
-2008,2344,-17332,5456,-784,55,176,-1,-1,0
-2068,2372,-17296,5456,-800,88,180,-1,-1,0
-1980,2436,-17208,5456,-781,100,175,-1,-1,0
-1992,2352,-17292,5456,-792,117,154,-1,-1,0
-2020,2404,-17292,5456,-826,48,180,-1,-1,0
-2076,2404,-17324,5456,-783,30,149,-1,-1,0
-1996,2432,-17208,5456,-801,78,220,-1,-1,0
-1912,2328,-17396,5456,-748,414,185,-1,-1,0
-1956,2376,-17376,5456,-771,114,198,-1,-1,0
-1928,2412,-17224,5456,-746,121,213,-1,-1,0
-1920,2400,-17332,5456,-793,45,195,-1,-1,0
-2000,2460,-17384,5456,-787,23,180,-1,-1,0
-1952,2328,-17244,5456,-706,84,188,-1,-1,0
-1980,2364,-17324,5456,-766,67,237,-1,-1,0
-2056,2416,-17276,5456,-723,70,186,-1,-1,0
-1992,2348,-17168,5456,-776,73,123,-1,-1,0
-1960,2416,-17268,5456,-712,156,192,-1,-1,0
-1996,2440,-17288,5456,-749,48,202,-1,-1,0
-1984,2452,-17296,5456,-741,68,199,-1,-1,0
-1968,2448,-17188,5456,-753,106,180,-1,-1,0
-2004,2376,-17244,5456,-772,129,197,-1,-1,0
-2084,2400,-17164,5456,-760,42,174,-1,-1,0
-1988,2360,-17384,5456,-786,116,212,-1,-1,0
-2012,2400,-17320,5456,-731,122,209,-1,-1,0
-1960,2452,-17292,5456,-766,105,169,-1,-1,0
-1996,2440,-17312,5456,-748,52,185,-1,-1,0
-2040,2400,-17228,5456,-782,54,162,-1,-1,0
-2024,2388,-17304,5456,-753,150,147,-1,-1,0
-1992,2420,-17256,5456,-779,84,214,-1,-1,0
-1968,2368,-17332,5456,-777,129,195,-1,-1,0
-2012,2464,-17248,5456,-772,96,164,-1,-1,0
-1960,2436,-17288,5456,-794,125,150,-1,-1,0
-1932,2424,-17136,5456,-740,97,195,-1,-1,0
-1984,2388,-17312,5456,-831,83,169,-1,-1,0
-1984,2400,-17256,5456,-824,74,190,-1,-1,0
-1976,2356,-17324,5456,-759,121,219,-1,-1,0
-1956,2376,-17208,5456,-805,87,183,-1,-1,0
-1992,2364,-17308,5456,-784,50,216,-1,-1,0
-1956,2480,-17300,5456,-784,112,201,-1,-1,0
-1932,2408,-17380,5456,-807,115,153,-1,-1,0
-1984,2412,-17288,5456,-709,68,154,-1,-1,0
-2020,2352,-17360,5456,-741,125,241,-1,-1,0
-2040,2336,-17384,5456,-782,74,192,-1,-1,0
-1992,2388,-17292,5456,-763,84,164,-1,-1,0
-1932,2384,-17308,5456,-752,53,203,-1,-1,0
-2016,2416,-17228,5456,-785,51,181,-1,-1,0
-1988,2444,-17204,5456,-726,132,151,-1,-1,0
-1976,2424,-17292,5456,-818,130,238,-1,-1,0
-2236,9788,-11748,5456,-3297,17168,6280,-1,-1,1
-3228,9300,-11908,5456,-5446,12132,5892,-1,-1,1
-5624,7676,-10724,5456,207,1132,-1266,-1,-1,1
-2292,9456,-11492,5456,-4204,-5011,992,-1,-1,1
500,9240,-11980,5456,-1509,-52,216,-1,-1,1
-4284,9884,-13292,5456,2630,10009,1070,-1,-1,1
-4424,10920,-13964,5456,183,2364,1219,-1,-1,1
308,9408,-12100,5456,5894,15234,-2304,-1,-1,1
-5336,9992,-15044,5456,-3392,-7376,2445,-1,-1,1
6364,8912,-7684,5456,-3841,-6257,1248,-1,-1,1
-3676,10004,-15356,5456,-3256,-7200,1813,-1,-1,1
5164,9052,-8524,5456,-845,-647,-334,-1,-1,1
-3400,9968,-14944,5456,-4063,-11474,2032,-1,-1,1
4148,9296,-8720,5456,-5488,-10856,2281,-1,-1,1
-7988,7616,-11952,5456,8405,-32768,-12796,-1,-1,1
-3096,7640,-13188,5456,6216,-32768,-12235,-1,-1,1
-3876,8432,-12940,5456,2560,-17484,-5637,-1,-1,1
-3556,8952,-13244,5456,-484,2514,1900,-1,-1,1
-872,8168,-12524,5456,2576,-23865,-9519,-1,-1,1
-36,9208,-12300,5456,5461,-27633,-12057,-1,-1,1
-1864,9068,-11276,5456,-5849,17918,8560,-1,-1,1
-2128,10944,-13432,5456,-4255,10300,7206,-1,-1,1
-5348,8940,-15032,5456,4525,735,1100,-1,-1,1
-2060,10024,-13336,5456,-2847,2230,3609,-1,-1,1
2280,10372,-11924,5456,2841,-7574,-5519,-1,-1,1
3192,10800,-12448,5456,149,5465,-1124,-1,-1,1
-1340,9964,-11648,5456,-4423,9930,6727,-1,-1,1
-3764,8804,-13384,5456,-4089,1725,3181,-1,-1,1
4396,10216,-11420,5456,2733,-12468,-9073,-1,-1,1
5864,10624,-11208,5456,955,2532,-2828,-1,-1,1
2600,10564,-11284,5456,-1170,16113,5749,-1,-1,1
-248,9580,-10812,5456,-4977,18820,10340,-1,-1,1
-3044,10484,-14368,5456,615,2048,-499,-1,-1,1
5288,10496,-11240,5456,3431,-11357,-8516,-1,-1,1
1744,9592,-11972,5456,4303,-13916,-8042,-1,-1,1
2120,9720,-11376,5456,2537,-11974,-6279,-1,-1,1
-1512,9760,-12184,5456,-4561,18387,7423,-1,-1,1
-5100,10012,-14616,5456,-2540,-2897,138,-1,-1,1
-3952,8948,-11820,5456,9601,-31769,-10885,-1,-1,1
2936,10544,-11680,5456,-2024,14463,6146,-1,-1,1
-1368,10068,-12460,5456,-6069,15048,8029,-1,-1,1
-1036,9932,-12492,5456,-3930,15116,6556,-1,-1,1
-1944,7904,-12200,5456,8330,-32768,-13255,-1,-1,1
1580,10080,-11464,5456,-2028,13525,6038,-1,-1,1
-1856,9560,-11856,5456,-7035,22784,9882,-1,-1,1
4652,9976,-11308,5456,3965,-7312,-5854,-1,-1,1
-8,9440,-10972,5456,-4978,18253,9186,-1,-1,1
-436,9352,-11684,5456,-1830,24516,11103,-1,-1,1
1188,10888,-12200,5456,-6160,20695,8528,-1,-1,1
-436,9756,-11724,5456,-6149,15336,7429,-1,-1,1
3008,11308,-10504,5456,-1289,8868,2408,-1,-1,1
-3344,8176,-12844,5456,8809,-23235,-9669,-1,-1,1
2136,9460,-11600,5456,4833,-19907,-7753,-1,-1,1
-828,9460,-12756,5456,-1109,3893,1636,-1,-1,1
-968,9520,-12676,5456,-2277,5733,2756,-1,-1,1
-400,9968,-12732,5456,-211,-67,-273,-1,-1,1
768,9460,-12436,5456,-731,-1336,417,-1,-1,1
-372,9684,-13352,5456,-1091,3455,1143,-1,-1,1
428,9704,-12244,5456,-983,6367,2094,-1,-1,1
-2268,9476,-11920,5456,3224,-14418,-5714,-1,-1,1
2144,10260,-12300,5456,1442,631,-800,-1,-1,1
-476,9696,-12496,5456,-926,7835,3160,-1,-1,1
-476,9940,-12304,5456,-1817,4662,2735,-1,-1,1
-2668,10200,-13728,5456,1672,-3903,-2421,-1,-1,1
1900,9840,-12128,5456,26,2066,-575,-1,-1,1
1064,9588,-12020,5456,-231,5854,2175,-1,-1,1
1348,9284,-11732,5456,-1579,5768,3410,-1,-1,1
-268,9840,-13024,5456,-1958,4272,1672,-1,-1,1
-84,10048,-12376,5456,-367,11821,4641,-1,-1,1
672,9540,-12608,5456,-277,3147,573,-1,-1,1
-172,9680,-12044,5456,-2215,7216,3033,-1,-1,1
-720,9256,-13076,5456,-671,3880,1949,-1,-1,1
584,9828,-12688,5456,-25,3941,-469,-1,-1,1
-284,9784,-12620,5456,-1056,6765,2642,-1,-1,1
240,9664,-12276,5456,-1184,6137,2736,-1,-1,1
-768,9728,-12664,5456,-2081,11537,3881,-1,-1,1
-1996,9168,-12484,5456,1441,-8349,-3348,-1,-1,1
-1440,8932,-12704,5456,2220,-12136,-4454,-1,-1,1
12,9380,-12540,5456,-63,1492,631,-1,-1,1
-2264,9488,-12656,5456,-2069,8035,2863,-1,-1,1
-360,9416,-12552,5456,-205,6141,1866,-1,-1,1
-1868,10216,-13344,5456,-1376,-59,740,-1,-1,1
-1012,9984,-12924,5456,-16,504,137,-1,-1,1
48,9108,-12408,5456,592,-2603,-1357,-1,-1,1
-768,9704,-13116,5456,-1471,4684,2140,-1,-1,1
-264,9516,-12456,5456,-929,3955,1993,-1,-1,1
-288,9500,-12740,5456,-1056,8427,2812,-1,-1,1
8,9284,-12664,5456,-1768,8986,3469,-1,-1,1
-68,9436,-12424,5456,-1446,8834,3241,-1,-1,1
1248,9384,-12288,5456,1346,-1836,-2205,-1,-1,1
-32,9416,-12736,5456,-1756,12561,4331,-1,-1,1
-848,9620,-12948,5456,-1224,5723,2069,-1,-1,1
428,9004,-12624,5456,1080,-6731,-2875,-1,-1,1
1108,8992,-12652,5456,939,-8370,-3546,-1,-1,1
364,8892,-12844,5456,-294,3850,1618,-1,-1,1
480,9600,-13688,5456,-724,5752,1763,-1,-1,1
848,8424,-12988,5456,2421,-11135,-4322,-1,-1,1
-1208,9956,-12736,5456,-1171,-542,586,-1,-1,1
-1360,9676,-12656,5456,69,280,23,-1,-1,1
-1492,9604,-13004,5456,595,1091,-235,-1,-1,1
-712,9244,-12628,5456,565,-209,-460,-1,-1,1
-2552,9580,-13236,5456,-1696,4444,1672,-1,-1,1
-2328,9584,-13056,5456,652,-875,-1279,-1,-1,1
-2076,5304,-14944,5456,763,153,277,-1,-1,1
-1780,5276,-14840,5456,188,179,256,-1,-1,1
312,8220,-13164,5456,914,-2715,-1902,-1,-1,1
-576,8756,-13680,5456,-480,1285,633,-1,-1,1
1472,9020,-12964,5456,-833,6722,2813,-1,-1,1
1328,8972,-13004,5456,-542,3936,2097,-1,-1,1
1132,9048,-13348,5456,184,3000,1324,-1,-1,1
-288,9032,-13736,5456,-391,1059,519,-1,-1,1
-328,8972,-13548,5456,-469,1388,469,-1,-1,1
3032,9004,-12604,5456,404,3328,286,-1,-1,1
2284,8588,-12848,5456,714,-6743,-2870,-1,-1,1
1008,8716,-13244,5456,-161,2532,810,-1,-1,1
328,8784,-13452,5456,-524,5032,2140,-1,-1,1
400,8736,-13600,5456,106,3384,1341,-1,-1,1
608,8628,-13528,5456,33,-3947,-1500,-1,-1,1
1084,8704,-13240,5456,-476,4391,1825,-1,-1,1
1296,8392,-13104,5456,408,-2671,-1355,-1,-1,1
812,8748,-13228,5456,-701,3310,1704,-1,-1,1
820,8724,-13252,5456,-140,2658,877,-1,-1,1
32,8968,-13660,5456,-127,1191,409,-1,-1,1
684,8744,-13292,5456,-296,4918,1937,-1,-1,1
-776,8944,-14012,5456,363,-1678,-680,-1,-1,1
960,8596,-13336,5456,-30,484,-43,-1,-1,1
2384,8428,-12788,5456,784,-5269,-2892,-1,-1,1
3480,8732,-12740,5456,591,-3698,-2271,-1,-1,1
-5984,-472,-16252,5456,-559,569,213,-1,-1,1
-6064,-2416,-16816,5456,-728,-595,391,-1,-1,1
-6280,-1488,-16688,5456,-901,-159,207,-1,-1,1
-6108,-1644,-16812,5456,-1264,511,-131,-1,-1,1
-6276,-1492,-16592,5456,-840,-721,286,-1,-1,1
-6356,-1804,-16252,5456,-635,1577,335,-1,-1,1
-6284,-1668,-16348,5456,-718,-246,83,-1,-1,1
-6672,-1264,-16432,5456,-1045,571,270,-1,-1,1
-7724,-1076,-15572,5456,-905,-533,355,-1,-1,1
-7264,-1428,-15848,5456,-979,-992,278,-1,-1,1
-8104,-884,-15580,5456,-740,169,184,-1,-1,1
-7316,-688,-15952,5456,-1426,-3990,424,-1,-1,1
-8440,-748,-15388,5456,-783,-212,59,-1,-1,1
-7988,-600,-15476,5456,-954,552,39,-1,-1,1
-7836,-860,-15772,5456,-551,349,124,-1,-1,1
1252,5728,-14720,5456,-14,411,-9,-1,-1,1
1248,5720,-14612,5456,50,360,-51,-1,-1,1
1248,5748,-14668,5456,53,361,-17,-1,-1,1
1268,5692,-14732,5456,63,448,-25,-1,-1,1
1252,5740,-14564,5456,54,359,-32,-1,-1,1
1272,5820,-14720,5456,34,335,-76,-1,-1,1
1236,5816,-14724,5456,66,334,-65,-1,-1,1
1220,5748,-14780,5456,44,288,-34,-1,-1,1
1340,5712,-14616,5456,127,338,-40,-1,-1,1
1352,5748,-14828,5456,2,326,-18,-1,-1,1
1404,5736,-14684,5456,5,219,-57,-1,-1,1
1472,5736,-14696,5456,52,466,-66,-1,-1,1
1376,5756,-14680,5456,29,388,-39,-1,-1,1
1452,5744,-14648,5456,119,347,5,-1,-1,1
1236,5720,-14656,5456,34,219,-83,-1,-1,1
1368,5744,-14620,5456,18,390,-31,-1,-1,1
1224,5740,-14656,5456,37,244,-33,-1,-1,1
1296,5752,-14676,5456,54,363,-6,-1,-1,1
1336,5756,-14684,5456,40,198,-94,-1,-1,1
1284,5884,-14772,5456,78,292,-45,-1,-1,1
1380,5764,-14684,5456,56,375,-36,-1,-1,1
1324,5784,-14748,5456,53,459,-58,-1,-1,1
1340,5744,-14728,5456,-3,441,-39,-1,-1,1
1324,5696,-14684,5456,13,84,-81,-1,-1,1
1276,5804,-14712,5456,25,304,-68,-1,-1,1
1336,5748,-14648,5456,57,532,-28,-1,-1,1
1368,5728,-14744,5456,45,324,-46,-1,-1,1
1456,5772,-14708,5456,40,494,-37,-1,-1,1
1484,5888,-14708,5456,-90,492,11,-1,-1,1
1364,5760,-14796,5456,22,566,-2,-1,-1,1
1344,5652,-14796,5456,23,267,-63,-1,-1,1
1460,5728,-14632,5456,82,435,-55,-1,-1,1
-5156,1228,-15108,5472,55,350,35,-1,-1,0
-5152,1180,-14988,5472,55,374,-59,-1,-1,0
-5188,1072,-15012,5472,81,349,-20,-1,-1,0
-5204,1168,-15084,5472,74,329,-50,-1,-1,0
-1912,2364,-17160,5472,-796,141,72,-1,-1,0
-2172,2328,-17288,5472,-750,101,209,-1,-1,0
-2108,2268,-17292,5472,-815,183,189,-1,-1,0
-2012,2260,-17240,5472,-745,201,352,-1,-1,0
-2192,2256,-17184,5472,-775,57,154,-1,-1,0
-2176,2320,-17216,5472,-808,-16,163,-1,-1,0
-2140,2344,-17244,5472,-790,186,190,-1,-1,0
-2148,2404,-17220,5472,-798,34,214,-1,-1,0
-2076,2296,-17292,5472,-773,73,165,-1,-1,0
-2072,2308,-17300,5472,-791,92,199,-1,-1,0
-2096,2324,-17284,5472,-743,96,190,-1,-1,0
-2012,2380,-17416,5472,-732,49,213,-1,-1,0
-1976,2316,-17312,5472,-801,115,178,-1,-1,0
-2152,2340,-17352,5472,-817,-70,191,-1,-1,0
-1940,2416,-17352,5472,-736,43,144,-1,-1,0
-2036,2408,-17272,5472,-777,119,229,-1,-1,0
-1984,2396,-17332,5472,-783,90,205,-1,-1,0
-1980,2416,-17292,5472,-795,87,182,-1,-1,0
-2036,2340,-17304,5472,-723,165,152,-1,-1,0
-1996,2408,-17324,5472,-764,90,191,-1,-1,0
-1972,2356,-17368,5472,-777,47,225,-1,-1,0
-1956,2332,-17196,5472,-868,157,189,-1,-1,0
-1924,2368,-17344,5472,-773,67,184,-1,-1,0
-2272,10012,-14952,5472,5726,11681,-1695,-1,-1,1
3320,10468,-11612,5472,-5465,26995,9090,-1,-1,1
952,10172,-12660,5472,-1626,4432,3792,-1,-1,1
-1904,9128,-13740,5472,-595,2087,3436,-1,-1,1
-1080,10220,-11668,5472,-7844,15650,9345,-1,-1,1
172,10376,-12368,5472,-2644,13042,7802,-1,-1,1
620,10384,-11796,5472,-2467,16188,7024,-1,-1,1
-5280,9968,-13704,5472,2539,-7252,-3750,-1,-1,1
-3176,10028,-13720,5472,-3778,383,2646,-1,-1,1
4488,10204,-11684,5472,2913,-2485,-4542,-1,-1,1
-1916,9864,-12908,5472,-6822,14418,6854,-1,-1,1
272,9616,-12660,5472,-1266,4795,2009,-1,-1,1
2524,9632,-11620,5472,1768,-6862,-3527,-1,-1,1
-1264,10320,-13288,5472,-1595,5241,2252,-1,-1,1
-1444,9884,-13688,5472,2811,-13200,-4323,-1,-1,1
-2188,9880,-12748,5472,143,603,47,-1,-1,1
-804,9916,-12240,5472,-489,4566,1312,-1,-1,1
-2212,9488,-12764,5472,-805,422,263,-1,-1,1
-1336,9828,-12804,5472,-94,4918,1654,-1,-1,1
792,9196,-12228,5472,1374,-6232,-2931,-1,-1,1
276,9360,-12280,5472,1325,-6254,-3193,-1,-1,1
-64,10044,-12808,5472,-1926,7481,3252,-1,-1,1
1684,9900,-12044,5472,-435,7626,3309,-1,-1,1
-2100,9584,-13776,5472,-1889,7618,3810,-1,-1,1
152,10288,-13056,5472,-403,4880,1397,-1,-1,1
1376,9856,-12104,5472,-1029,5385,2131,-1,-1,1
-3172,9604,-12860,5472,-2273,171,787,-1,-1,1
-260,9784,-12432,5472,-1638,9753,3029,-1,-1,1
-1464,10136,-13136,5472,-1234,3964,1275,-1,-1,1
-2548,9100,-12604,5472,652,-8326,-2469,-1,-1,1
-1776,9184,-12328,5472,405,-5963,-1786,-1,-1,1
-1036,9304,-12876,5472,-150,3892,1449,-1,-1,1
-1328,9196,-12456,5472,-724,1501,892,-1,-1,1
-1780,9468,-12796,5472,-1763,6851,2540,-1,-1,1
-2276,10280,-13488,5472,-1889,2872,1262,-1,-1,1
-68,9076,-12472,5472,702,-12913,-4585,-1,-1,1
2516,9772,-12048,5472,716,-2526,-2552,-1,-1,1
-1528,10020,-13384,5472,-1339,2316,1235,-1,-1,1
900,9256,-12724,5472,86,3245,1227,-1,-1,1
-392,9320,-12780,5472,-1278,9349,3428,-1,-1,1
252,9176,-13304,5472,1,1760,435,-1,-1,1
4176,9128,-13076,5472,1040,-10681,-3203,-1,-1,1
-1496,9628,-12296,5472,172,403,444,-1,-1,1
-1764,9940,-12444,5472,164,248,-191,-1,-1,1
-3216,7872,-12276,5472,4659,-17384,-5882,-1,-1,1
-2180,8476,-12448,5472,2757,-15221,-4824,-1,-1,1
-960,8836,-12008,5472,2717,-11898,-4491,-1,-1,1
804,9436,-12036,5472,-562,3900,1122,-1,-1,1
-272,9332,-12168,5472,-1097,7565,2983,-1,-1,1
-1468,9088,-12700,5472,2161,-9642,-3576,-1,-1,1
-416,9356,-12824,5472,-1009,7467,2757,-1,-1,1
-1404,9464,-12856,5472,-1180,5165,2232,-1,-1,1
-4016,5656,-15248,5472,1114,-597,-37,-1,-1,1
140,8708,-12972,5472,253,-6920,-2974,-1,-1,1
-728,8840,-13536,5472,193,-4752,-1874,-1,-1,1
-4,8720,-13472,5472,13,1469,421,-1,-1,1
1016,8768,-13176,5472,-170,2012,743,-1,-1,1
776,8952,-13540,5472,-85,1737,496,-1,-1,1
1748,8476,-13052,5472,439,-3766,-1750,-1,-1,1
728,8528,-13484,5472,-478,3206,1529,-1,-1,1
700,8652,-13452,5472,-104,-2164,-742,-1,-1,1
1456,8456,-13084,5472,561,-8507,-3477,-1,-1,1
1120,8348,-13168,5472,-57,4059,1394,-1,-1,1
3448,9112,-12384,5472,24,2479,70,-1,-1,1
900,8656,-13372,5472,-168,6162,2572,-1,-1,1
1648,8548,-12892,5472,698,-6082,-3111,-1,-1,1
80,8884,-13412,5472,42,1864,584,-1,-1,1
-80,8276,-13508,5472,224,-9214,-3110,-1,-1,1
2652,8364,-12720,5472,997,-6340,-3015,-1,-1,1
1316,8344,-13072,5472,-74,3653,768,-1,-1,1
2868,8500,-12700,5472,729,-2707,-2060,-1,-1,1
2192,8704,-12892,5472,-83,2121,324,-1,-1,1
1900,8708,-13040,5472,-300,5233,1775,-1,-1,1
3068,8948,-12924,5472,9,1032,-678,-1,-1,1
2448,8692,-12808,5472,-596,4033,1724,-1,-1,1
1268,8968,-13444,5472,-149,523,25,-1,-1,1
2628,8396,-12692,5472,361,-108,-1025,-1,-1,1
-6184,-1428,-16380,5472,-727,248,297,-1,-1,1
